id,primary_name,primary_category,alternate_categories,source_datasets,original_lon,original_lat,truth_lat,truth_lon,notes,offset_meters,structural_category,source_group
08f26ed81859545a031d83f5c4ff358b,Muscle Rock Inn,hotel,['cabin' 'topic_concert_venue'],meta,-93.6159461,36.6213079,36.6213079,-93.6159461,Accurate,0.0,Standalone,Meta Only
08f275261a22e180039fd049890f5179,Radisson Hotel Minneapolis/St. Paul North,hotel,['business' 'accommodation'],meta,-93.185606,45.017508,45.0176072640854,-93.18623147034457,,50.38738342073525,Standalone,Meta Only
08f283409a36385d0319be9f4c7c7e08,The UPS Store 1330,printing_services,['packing_supply' 'shipping_center'],Microsoft|meta,-121.9340496,37.2622483,37.26274071857444,-121.93396639436224,,55.24734852723093,Standalone,Both
08f274c3013248c503234572f4fbd719,Crystal's Gardens Nursery,retail,,Microsoft,-84.594782,43.509808,43.509706871459976,-84.59474581715597,,11.617404730278883,Standalone,Microsoft Only
08f2a100b2b8b3460342856dfec49792,The Concept Studio,professional_services,['event_photography'],meta,-74.0303779,40.9058297,40.907273535926194,-74.03088073546223,,166.01542995148216,Standalone,Meta Only
08f2a134e1506b1603a98b37b14e4364,Warby Parker,eyewear_and_optician,,Microsoft|meta,-75.0259048,39.9409151,39.941078351696774,-75.02689002721172,,85.9335694732965,Standalone,Both
08f2aa18a801edaa033f1cd43e866355,CDC Software,software_development,['information_technology_company'],meta,-76.4578766,41.0014167,41.00125835085221,-76.45790522906611,,17.77077232820176,Standalone,Meta Only
08f298614d9728cd037aff5c9ccd2a44,H2O Environmental,garbage_collection_service,['home_cleaning' 'environmental_and_ecological_services_for_businesses'],meta,-115.0775316,36.2201815,36.220119944669214,-115.07777360854176,,22.76323644741109,Standalone,Meta Only
08f264d125a25c5603bf1123a0b81781,Chuys Opry Mills Nashville,restaurant,['mexican_restaurant' 'texmex_restaurant'],meta,-86.6917835,36.2041242,36.20434966577081,-86.69182682404396,,25.37022284484207,Mall or Nested,Meta Only
08f489c11a18e9a503b6c1208ae24280,La Regia Tortilla Factory,wholesale_store,['bakery'],meta,-98.5047264,29.4405149,29.440497823578635,-98.50478900040882,,6.35239789129203,Standalone,Meta Only
08f2a1004b403bb103a759f641ef5e06,Vivo Entertainment,dj_service,['event_planning' 'professional_services'],meta,-73.68119,40.65965,40.65968423555375,-73.68106018637907,,11.59286023564985,Standalone,Meta Only
08f280685c61ec5903053700d71a6e43,UScellular,mobile_phone_repair,['mobile_phone_accessories' 'mobile_phone_store' 'it_service_and_computer_repair' 'retail'],Microsoft,-123.806932,39.421097,39.42099489660061,-123.80622302877217,,61.94855629816257,Standalone,Microsoft Only
08f446c35c774b8c0371b7129f98a492,Airi Ramen 1960,japanese_restaurant,['restaurant'],Microsoft|meta,-95.4818986,29.9964235,29.99635615163158,-95.48181515513193,,10.984385736969282,Standalone,Both
08f4442332ad16ab036d52c18162031c,Goat Buildings McComb,construction_services,['storage_facility' 'self_storage_facility'],meta,-90.4825557,31.2891542,31.28919010450396,-90.48279555096993,,23.138252844979167,Standalone,Meta Only
08f44a18c1889b2b0382fd2e33ef5e11,Coconut Grove Sails and Canvas,professional_services,['b2b_textiles' 'commercial_industrial'],meta,-80.3079012,25.72607,25.726056477397677,-80.30787264195236,,3.23184959658731,Standalone,Meta Only
08f2752793c8baf403dcacca8c6a89c4,Starbucks,coffee_shop,['cafe' 'restaurant'],Microsoft|meta,-93.3885075,45.1729878,45.1729878,-93.3885075,Accurate,0.0,Standalone,Both
08f489c1a2aa53ae03fb24c82cd62859,Discount Carpet Warehouse,carpet_store,['contractor'],meta,-98.4047948,29.3919986,29.39200733857562,-98.40491887066392,,12.059445942097332,Standalone,Meta Only
08f28f33a3db146c03a65b2b1a2540a4,Quality Rentals,appliance_store,['electronics' 'retail'],Microsoft,-122.957555,46.700839,46.701230919793545,-122.957555,,43.57949269318595,Standalone,Microsoft Only
08f275931a56466503f71e0f71a17c67,Gino's East,pizza_restaurant,['italian_restaurant' 'restaurant'],Microsoft|meta,-88.14231,42.0703881,42.07065233621711,-88.14222897540452,,30.13328100955301,Standalone,Both
08f44131b120909a03882fc6d8cb540c,"Law Office of J. Gary Shirk, PA",divorce_and_family_law,,Microsoft,-81.79986,26.24487,26.2448863669221,-81.79994541160032,,8.710520128722129,Standalone,Microsoft Only
08f44c2282cf0d93034d5bcf5d4f7592,"J. Michael Spence, Attorney at Law",lawyer,['criminal_defense_law' 'legal_services'],meta,-82.0763114,33.5176335,33.517680930319,-82.07620878095224,,10.877405785329918,Standalone,Meta Only
08f28d542c826971033b48110cdedb63,"Zundel Law Offices, PLLC",divorce_and_family_law,['lawyer' 'legal_services'],meta,-122.3353859,47.6057299,47.60575130468155,-122.33546154121296,,6.150099490269744,Standalone,Meta Only
08f26aa5721346b403cc775d6e0c2fb1,Tolmar,event_planning,['business'],meta,-104.8824591,40.4654642,40.465745852936855,-104.88244578822996,,31.33861754031105,Standalone,Meta Only
08f265a48a5a535803dba6567fffcd87,Sales Team - Dependable Building Sales,construction_services,,meta,-93.459164,35.470957,35.47091853290125,-93.458539194491,,56.74274320366748,Standalone,Meta Only
08f44e50e584e983036dbff23cb8e7a1,Jonah Allen Art Gallery,professional_services,,meta,-86.0991371,30.3121619,30.312106006306536,-86.099238732394,,11.56752137013053,Standalone,Meta Only
08f2a13144ad68a20337ac8051670cb1,Broadway Giant Bagels Mule Road,bagel_shop,['restaurant' 'coffee_shop'],meta,-74.24507,39.9568,39.956815411671826,-74.24531660761076,,21.089123682203432,Standalone,Meta Only
08f2aaaa6e8311980333ee0e21cc884d,Subway,sandwich_shop,['restaurant' 'fast_food_restaurant'],Microsoft|meta,-77.2617747,38.672542,38.67261337135506,-77.2617747,,7.93613259090864,Standalone,Both
08f2a1006ec40db0038f55769d177f4b,Omega,watch_store,['retail'],Microsoft,-73.6128032,40.7380655,40.73753310464587,-73.6110298836372,,160.70790934440015,Standalone,Microsoft Only
08f264905da9410103cbaf4291cfede5,Domino's Pizza,pizza_restaurant,['restaurant' 'caterer'],Microsoft|meta,-86.952032,34.8005118,34.800361423560396,-86.9519236242631,,19.429760479464942,Standalone,Both
08f44130134903ae0304765081aff4ad,The Ritz-Carlton Residences,accommodation,['event_planning' 'landmark_and_historical_building'],meta,-81.8367405,26.3992911,26.39962037956168,-81.83679586512469,,37.02713243095702,Skyscraper,Meta Only
08f264a692d2d64503cdd25e8f2d2d83,SLS Distribution LLC,professional_services,['real_estate' 'wholesale_store'],meta,-89.7863052,35.0578935,35.05791242116411,-89.786110937197,,17.806735555104567,Standalone,Meta Only
08f2b1a2914899a0034c4a08a3ac470b,White House Lumber,furniture_store,['construction_services' 'shopping'],meta,-69.364772,44.182011,44.18199990233325,-69.36473855547725,,2.9385625518946012,Standalone,Meta Only
08f44e42a57443850332b160c172bd16,Mystic Pearl,holiday_rental_home,['accommodation' 'hotel'],meta,-85.3037043,29.8123333,29.812066534476823,-85.30292035581812,,81.24320199513413,Standalone,Meta Only
08f489e35ec0eb5c03e472d9a050ff61,EZPAWN,pawn_shop,['financial_service' 'shopping'],Microsoft|meta,-97.7082552,30.3103483,30.310346165255257,-97.7082554938171,,0.2390425918908362,Standalone,Both
08f2ad2968d54c6203888cf63a084922,Smithfield Packing,professional_services,['employment_agencies'],meta,-78.806011,34.7482653,34.74541015355239,-78.80240755926235,,457.3696030177192,Standalone,Meta Only
08f2a94d0609b76b033c3fa52be5f414,Jake's Saloon & Sports Pub,sports_bar,['bar' 'pub'],Microsoft|meta,-83.6035829,41.6530229,41.652992919008454,-83.60384954598807,,22.403182210458738,Standalone,Both
08f29a02c69b2cd003e81b6f094ff7a7,Mexico Lindo & Seafood Restaurant,mexican_restaurant,['seafood_restaurant' 'restaurant'],meta,-117.5668603,34.4256984,34.4256984,-117.5668603,Accurate,0.0,Standalone,Meta Only
08f264a84105b663035b3fedc120a1e5,Sands Florist,flowers_and_gifts_shop,['shopping'],Microsoft|meta,-88.8498833,35.6570323,35.6571035899795,-88.84985424212692,,8.35050867457828,Standalone,Both
08f44f055bd06889038fa1dd2bc20326,Hyatt Place Jacksonville / St. Johns Town Center,resort,['hotel'],Microsoft,-81.529048,30.256515,30.256859332061715,-81.53017359394856,,114.69031079329066,Standalone,Microsoft Only
08f2664c1a80e2b40366270ecb487848,Expansive,professional_services,['real_estate' 'commercial_real_estate'],Microsoft|meta,-87.6281024,41.8806295,41.88068628274806,-87.62807953069314,,6.591712444252206,Standalone,Both
08f44d92f111002b0375aaf772ecf120,Leo's Pest Control,pest_control_service,['home_improvement_store' 'professional_services'],meta,-82.37159,36.3549,36.354860292803835,-82.37159528107665,,4.440495160633597,Standalone,Meta Only
08f266d4ac8d8a63033f8e1290f01f5b,AT&T Authorized Retailer - Forest Springs,mobile_phone_store,['retail'],Microsoft,-85.51061769036785,38.28890180632997,38.28894450361189,-85.51063991901735,,5.128801404620338,Standalone,Microsoft Only
08f2a9372849268a03133a48f2461dbb,AT&T Kiosk,mobile_phone_accessories,['mobile_phone_store' 'retail'],Microsoft,-84.6337846,39.0202602,39.019593478715954,-84.63320562544786,,89.43115553146171,Mall or Nested,Microsoft Only
08f2aa591cc656080320b78731b38c9d,Forest Lake Campground,campground,['rv_park' 'lake'],meta,-75.5987327,42.0942589,42.0942589,-75.5987327,Accurate,0.0,Large Area,Meta Only
08f2a992cc158b310326e9972f47c7a4,Blue Bear Mountain,campground,['rv_park' 'mountain'],meta,-81.65613,36.3037624,36.30447862899146,-81.65636638223947,,82.40985278019528,Large Area,Meta Only
08f4898ca02e882e0396569af5a9960f,Great Rate DJs Austin,dj_service,,Microsoft,-97.955696,30.334784,30.334706003737814,-97.955779813362,,11.828686660473286,Standalone,Microsoft Only
08f44cd112499894031885d6e977f8b3,Gourdneck Cove,hotel,['seafood_restaurant' 'farm'],meta,-85.8069102,35.0750826,35.074796172378925,-85.80698667777729,,32.6008331300476,Standalone,Meta Only
08f44c03b3c4b74803fa95331a31b13b,El Tequila,mexican_restaurant,['restaurant' 'bar_and_grill_restaurant'],Microsoft|meta,-83.25731,33.0965509,33.09660037927645,-83.25720914751102,,10.88725089137529,Standalone,Both
08f441a972188d1803bf05b8e3d9a105,Lorelei Resort,resort,['hotel' 'lodge' 'motel'],Microsoft,-82.7667395,27.76448567,27.76441267099401,-82.76692723011243,,20.176177553716183,Standalone,Microsoft Only
08f2a307469246a80307a3da7e68ff62,Bob's Discount Furniture,furniture_store,['mattress_store'],meta,-71.018024,42.4912917,42.491328890136145,-71.0177273201115,,24.674643150651185,Standalone,Meta Only
08f264d00e58ec9c03066bf2205627f2,"Beal, Nations & Crutcher",divorce_and_family_law,['legal_services' 'lawyer'],meta,-86.8028157,35.967057,35.9669935698,-86.80285917329459,,8.065579044621588,Standalone,Meta Only
08f44c8645a0da92031ef0c62c8c52cc,Los Primos,texmex_restaurant,['mexican_restaurant' 'restaurant'],meta,-84.5845913,35.9116312,35.91165523147111,-84.58461905291303,,3.658902726185043,Standalone,Meta Only
08f28341a635159c036d95a5cf695a4c,Verutti Liquor,liquor_store,,meta,-121.9650591,36.9686786,36.96869607316138,-121.96508442244516,,2.972534361672111,Standalone,Meta Only
08f265b02db0c93203bffca9a27c2ec0,Big K's Catfish Barn,restaurant,['seafood_restaurant' 'southern_restaurant'],meta,-91.6386699,34.8237898,34.8237898,-91.6386699,Accurate,0.0,Standalone,Meta Only
08f44d075a9a3658036bc19f809d154f,CVS Pharmacy,pharmacy,['medical_supply' 'shopping'],Microsoft|meta,-79.9930258,32.8822184,32.882102192196804,-79.99299603069184,,13.217354320087514,Standalone,Both
08f44ad8c68507a8037735bc77ec3f05,Toby’s Rv resort,campground,['travel' 'transportation'],meta,-81.8151133,27.2162835,27.209910822754424,-81.81495692417165,RV Park,708.7780841701363,Large Area,Meta Only
08f44c57614e066b034936fd6fbb52b4,Caldwell And Irvin,lawyer,['criminal_defense_law' 'hospital'],meta,-84.327282,32.8839667,32.883933555349905,-84.32735077548419,,7.404523186641162,Standalone,Meta Only
08f29a1d757754ea0332f1270404dc2f,Peking Tavern,chinese_restaurant,['restaurant' 'diner'],Microsoft|meta,-118.2438847,34.0494296,34.049518636109404,-118.24377127478616,,14.39511580673777,Standalone,Both
08f2836ad5d7590603f20d31248711ae,All-In Machining,machine_shop,['professional_services'],meta,-121.4276718,37.7682083,37.7682083,-121.4276718,Accurate,0.0,Standalone,Meta Only
08f44a9642658c8803a561ecc750e2e3,Highspeed Animal Trapping,pest_control_service,['pet_services' 'contractor'],Microsoft|meta,-81.1896074,28.9222065,28.9222065,-81.1896074,Accurate,0.0,Standalone,Both
08f44e5ac63025a6031ebef7af5ce791,Jewel In The Sand,hotel,['travel' 'active_life'],meta,-86.4777388,30.3843409,30.38445154988649,-86.47772457905423,,12.37909417936186,Standalone,Meta Only
08f29a07a62817730302a63090031200,Cabins4Less,hotel,['appliance_repair_service' 'airport'],meta,-116.9109587,34.2417063,34.24176404564804,-116.91058839120323,,34.63970341525663,Standalone,Meta Only
08f2a1380a48593603ab50ef9c0d6d7a,New Jersey State Funeral Directors' Association,funeral_services_and_cemeteries,['community_services_non_profits'],meta,-74.0972747,40.1515999,40.15160227947648,-74.09788350344716,,51.74339285083269,Standalone,Meta Only
08f28ac808b6d62903a342e7ce0a59e4,Drake Peak Lookout Cabin,hotel,['accommodation' 'lodge'],meta,-120.1578736,42.300516,42.300516,-120.1578736,Accurate,0.0,Standalone,Meta Only
08f269d8cd34e8e303a6861b23cf6202,Quality Inn Near Western State Colorado University,inn,,Microsoft,-106.922533,38.544537,38.54463136467167,-106.92258344052829,,11.372936880918491,Standalone,Microsoft Only
08f2a10a9446365e03da452ad2e58a68,Sushi.Com,noodles_restaurant,['pan_asian_restaurant' 'soup_restaurant' 'sushi_restaurant' 'food' 'restaurant'],Microsoft,-73.5320206,40.7720798,40.773572111336776,-73.53312733264487,,190.31757264595407,Standalone,Microsoft Only
08f4880d8ec6476a0305a636ddee7ceb,PMDG Marketing Communications,advertising_agency,['public_relations'],meta,-99.5049727,27.5077734,27.50774541667929,-99.5049727,,3.111603293913523,Standalone,Meta Only
08f446ca107320980360538745e5f994,Kyla On The Go Westbury Notary Services,notary_public,['professional_services'],meta,-95.4926648,29.6412157,29.641234129421917,-95.49275957048214,,9.385441214577,Standalone,Meta Only
08f489e346b8401503461b9aebb3a215,Gennovacap,web_designer,['software_development' 'professional_services'],meta,-97.7524675,30.2589384,30.25905565942288,-97.7524180523782,,13.876652868295496,Standalone,Meta Only
08f29b6d1850a1b103ec52a03b37d9a9,Hansen Mortuary,funeral_services_and_cemeteries,,Microsoft|meta,-112.0659841,33.5587485,33.55872955279573,-112.06551965390544,,43.0875349936039,Standalone,Both
08f44de4f20da7a403b6e4e2fc35eaac,Golden Dragon II,chinese_restaurant,['asian_restaurant' 'japanese_restaurant'],Microsoft|meta,-80.0709449,34.3757387,34.375667304524384,-80.07086431746399,,10.849779718859264,Standalone,Both
08f29a56736714880313f8dfb2b06f79,Nigel Villanueva,lawyer,['criminal_defense_law' 'courthouse'],meta,-118.3853271,33.8394791,33.839366049396425,-118.3853579618792,,12.889759351265392,Standalone,Meta Only
08f26ca0d55a61680327a670665934f8,MrJims.Pizza,pizza_restaurant,['food_delivery_service' 'fast_food_restaurant'],Microsoft|meta,-98.1037085,32.8082371,32.808203474024616,-98.1037383939762,,4.667538280956665,Standalone,Both
08f274c4e80291a5037429a164b11a39,Bulldog Party Store,convenience_store,['party_supply' 'liquor_store'],meta,-85.4831668,43.6755155,43.67560178121162,-85.48303181203367,,14.48797119181166,Standalone,Meta Only
08f266d32abaa11803e0d41579b1f299,Redbox,clothing_rental,['clothing_store' 'rental_services' 'rental_kiosks' 'real_estate_service' 'kiosk' 'food' 'retail'],Microsoft,-84.5718575,38.0047308,38.004534606950635,-84.57193314360917,,22.8002139071556,Mall or Nested,Microsoft Only
08f44d5ce060395903a3c4e542d378f8,Advanced A/V Rentals,event_planning,['audio_visual_equipment_store' 'party_supply'],meta,-81.0472546,32.0662714,32.06627292766715,-81.04706143834771,,18.202497599413835,Standalone,Meta Only
08f26e51319882d2035e864bfa197b56,Rustic Creations and More,arts_and_crafts,['education'],meta,-95.7436789,39.0530757,39.0530757,-95.7436789,Accurate,0.0,Standalone,Meta Only
08f44c174d4566a303b260efbcaff2e1,Walgreens,medical_supply,['pharmacy' 'convenience_store'],Microsoft|meta,-84.0395074,34.0017979,34.00204639502723,-84.03957782515788,,28.383786169371287,Standalone,Both
08f270bb0a61c1210318c322ad9453df,Hwy 73 Tavern,bar,['pub' 'bar_and_grill_restaurant'],meta,-93.02224,47.30483,47.30479781981689,-93.02235024674177,,9.05015751590294,Standalone,Meta Only
08f2b8bd6297249503aca0a3f8a4bcbb,"Michael N. Kalil, Esq. LLC",divorce_and_family_law,,Microsoft,-75.253608,43.093135,43.09303859176117,-75.25350033560815,,13.832874866199298,Standalone,Microsoft Only
08f4440cac4dc519034a2647a4c81576,Radiant Health of Baton Rouge,health_food_store,['vitamins_and_supplements' 'hospital'],meta,-91.1066354,30.428128,30.42839125718361,-91.1070695375769,,50.8874046747367,Standalone,Meta Only
08f44f6a95c9b02103105fd40c76bfe4,Flagler Habitat ReStore,furniture_store,['charity_organization' 'shopping'],meta,-81.2687104,29.5551211,29.555107656379143,-81.26882047878465,,10.75195079856854,Standalone,Meta Only
08f44dd4d125146c032d6ebce8467477,Food Lion,retail,,Microsoft,-82.077913,35.036747,35.037099563784885,-82.07801441652052,,40.27598428417537,Standalone,Microsoft Only
08f44dd48eca9d95039aede80a193597,True Value,hardware_store,['shopping' 'home_improvement_store'],meta,-82.0032554,34.9348816,34.9348816,-82.0032554,Accurate,0.0,Standalone,Meta Only
08f5d1151a5039630335512ed58ecdd7,Terminix,pest_control_service,['contractor'],Microsoft|meta,-155.0516518,19.6371878,19.637104872828488,-155.0516412014799,,9.287644528298898,Standalone,Both
08f44c05a9d85d4e03cde841f1c8d3d3,The Cornbread Cafe,cafe,['american_restaurant' 'restaurant'],meta,-82.7193182,32.7305391,32.73066625676701,-82.71923795440571,,16.00808565942236,Standalone,Meta Only
08f2681b4e66d58c03b6d65162bf0df7,Redbox,rental_kiosks,['kiosk' 'food' 'retail'],Microsoft,-105.0100064,40.0022487,40.001946901582414,-105.00983810827896,,36.49182290638138,Mall or Nested,Microsoft Only
08f446c131498ce303ae88cb34142137,Best Storage,storage_facility,['automotive_storage_facility'],meta,-95.074934,29.447972,29.44754264910055,-95.07505836851423,,49.237036125692406,Standalone,Meta Only
08f264e920322773037776c0c8fe6fe2,Classic Trains & Ferraris,toy_store,['gift_shop' 'car_dealer'],meta,-88.6671459,37.0353568,37.035414806030005,-88.66718419186677,,7.29072615628906,Standalone,Meta Only
08f2a30294c15c2503fd7cb51272a73d,Lexur Studios Films,event_photography,['professional_services' 'cinema'],meta,-70.97449,42.37772,42.37761487919011,-70.97446831863866,,11.823796437167104,Standalone,Meta Only
08f44db4d2c538c903549fabbf097717,Champs Sports,sporting_goods,['sports_wear' 'shoe_store'],Microsoft|meta,-80.2996884,36.0702136,36.0703114211427,-80.29937511539445,,30.185412198473912,Standalone,Both
08f264db36b0956503da2e0fb3a43027,Hampton Inn & Suites Lebanon,hotel,['accommodation' 'travel'],Microsoft|meta,-86.321248,36.183534,36.18359235779446,-86.321248,,6.489090674525855,Standalone,Both
08f29aac89a5ca8603e3037ac2c12c9e,Jersey Mike's Subs,sandwich_shop,['fast_food_restaurant' 'caterer'],Microsoft|meta,-118.0580553,36.5840357,36.583919523003374,-118.05783617896898,,23.444930285457453,Standalone,Both
08f264d10e4998140334ab60d1b30387,Nashville Daily Spirits,liquor_store,['winery' 'grocery_store'],Microsoft|meta,-86.7640078,36.112259,36.11238351166975,-86.7640916566215,,15.76165902311826,Standalone,Both
08f2ab10810a407403013d0d238e4ba1,CF Lodging and Equine Motel,hotel,,meta,-80.71781,41.37282,41.372387547122294,-80.72378652050918,,501.0159324786214,Standalone,Meta Only
08f2a9b91430cc800372302ee7a173ee,double kwik,convenience_store,['retail'],Microsoft,-82.78298918,37.12361621,37.123598103023774,-82.78292208507253,,6.2801101726770625,Standalone,Microsoft Only
08f262dd9ba70a08035cffb4a82a23e2,Strut,advertising_agency,['web_designer' 'graphic_designer'],meta,-92.464114,44.0264703,44.02653520949634,-92.464114,,7.217606684005284,Standalone,Meta Only
08f275998262d34203b1917d589f7e36,Marty's,american_restaurant,,meta,-88.214377,42.763143,42.7631521037438,-88.21439807348828,,1.9960775855374824,Standalone,Meta Only
08f2759c1b245d4603609f2255107c91,La Michoacana,ice_cream_shop,['restaurant' 'pancake_house'],meta,-88.6459369,42.6331511,42.63320406181194,-88.64591577121189,,6.137503394395512,Standalone,Meta Only
08f279b03339454003cf217e4fa63784,Liberty Ranch Campground,rv_park,['campground' 'professional_services'],Microsoft|meta,-108.0471593,44.3729559,44.37305934453386,-108.04725693837798,,13.875644544093094,Large Area,Both
08f446c1a11aca4a0343feecf4e89523,Shipping Containers Depot,professional_services,['shipping_center' 'freight_and_cargo_service'],meta,-94.98568,29.49849,29.498464605298057,-94.98573783212338,,6.26899874795979,Large Area,Meta Only
08f2675162b360a8039ca870855c8d8d,Sunnyfield Greenhouse and Garden Center,nursery_and_gardening,['landscaping' 'gardener'],meta,-89.9444844,41.1844849,41.18423814936717,-89.9450828401833,,57.10383190753779,Large Area,Meta Only
08f28d5c1ca5ac8e03a76327e1c6c641,Dash Point State Park Campground Entry,campground,['rv_park' 'attractions_and_activities'],meta,-122.406626,47.3170809,47.3170809,-122.406626,Accurate entry,0.0,Large Area,Meta Only
08f2b8cb46b9dd52033c26958a790691,Casella Waste Systems,garbage_collection_service,['recycling_center'],Microsoft|meta,-73.1272269,44.4654794,44.46541264857099,-73.1269513157669,,23.094736182226484,Standalone,Both
08f266a5095194f4030fa4944d5c4bb4,Bud's Hardware Store,hardware_store,['shopping' 'home_improvement_store'],meta,-87.8960829,37.9325016,37.932534298612765,-87.8959035989518,,16.14017183889809,Standalone,Meta Only
08f2655cc3033164034b93fb99f8c768,StorageMart,self_storage_facility,['retail'],Microsoft,-92.3664256,38.9680207,38.9676421708033,-92.36622844935091,,45.41063581350859,Large Area,Microsoft Only
08f444dae300d8e803adcb883a790aaf,Metro by T-Mobile,mobile_phone_store,['retail'],Microsoft,-94.967641,33.1420202,33.142167582894345,-94.96770682523308,,17.49671081940247,Standalone,Microsoft Only
08f266b07605acc6038b593fe0c5eefa,Employment & Training Office,employment_agencies,['central_government_office' 'public_service_and_government'],meta,-86.438665,36.992838,36.99275260994625,-86.43857743663486,,12.27320144595179,Standalone,Meta Only
08f26557ad188a0403c4449507074c1e,United States Postal Service,shipping_center,['post_office'],Microsoft,-92.36484736204147,38.54151641027874,38.5415204859969,-92.36481511379826,,2.841069579701642,Standalone,Microsoft Only
08f441319077160103f14be3de2aa2a3,KYZ Law PC,business_law,,Microsoft,-81.744246,26.274366,26.274382076472385,-81.74431736460808,,7.336649313874249,Standalone,Microsoft Only
08f274b0e8481d1503125256b6a2eaa4,Blackopsairsoftandlasertag,event_planning,,meta,-85.880185,41.6081115,41.60803344024769,-85.88047274896826,,25.449642316244717,Large Area,Meta Only
08f260a7434dd2920366c4f0cec509d0,Holiday Inn Express & Suites Beatrice,hotel,['accommodation' 'travel_company'],Microsoft|meta,-96.7478494,40.3077789,40.30775164822114,-96.7482292244423,,32.34949071383255,Standalone,Both
08f2a30d5a2642830391da71c64e6845,Raef Granger,professional_services,,meta,-70.7591796,43.0770043,43.07678201210696,-70.75917573042022,,24.71928405276603,Standalone,Meta Only
08f2888a71cdc41303f2b7ccddd07e4c,Upchurch Vineyard,winery,['wine_bar' 'liquor_store'],meta,-119.4609101,46.2598053,46.2598053,-119.4609101,Accurate,0.0,Large Area,Meta Only
08f489c0907b472c03e4fb9b01fc152e,Boss Products,shopping,['property_management' 'professional_services'],Microsoft|meta,-98.285823,29.6105493,29.610583700889705,-98.2859171006036,,9.868529616404752,Standalone,Both
08f12db0c2a0b692038632ab1b6f87f4,Exxon,convenience_store,['gas_station' 'automotive' 'retail'],Microsoft,-117.42166148404408,47.74744460670505,47.747445641875,-117.42161196524091,,3.704183396480458,Standalone,Microsoft Only
08f44c13208a677503951857b8d6c16c,SearchNom Agency,marketing_agency,,Microsoft,-84.36572,33.82771,33.827672671932625,-84.36551871791364,,19.050371790015557,Standalone,Microsoft Only
08f2664c1e2aa55a03698a88b64cd513,Libra Hotel,hotel,['travel_company' 'tours'],meta,-87.6250229,41.8870506,41.886906440352426,-87.62517279337561,,20.271160944279355,Standalone,Meta Only
08f2a96a0e2ab0a303e6393a66e3f863,Ten Mile Woods Apparel,fashion,,meta,-84.3398236,40.8443763,40.84440576317034,-84.33986510785304,,4.787909467467032,Standalone,Meta Only
08f0c146600a077203e8ef1c8f05f161,Safeway,retail,,Microsoft,-165.4081247,64.501067,64.5008726938412,-165.4081247,,21.6058590741226,Standalone,Microsoft Only
08f26e51302a39350354a9e2e0757f72,Quik Print Topeka,printing_services,['sign_making' 'professional_services'],meta,-95.7658773,39.05208,39.05225170070096,-95.76600636195776,,22.10693277228274,Standalone,Meta Only
08f2a1a4b496dcd303abc27c49df82d7,OC Beach Vacay - Boardwalk Condo Rental,holiday_rental_home,['landmark_and_historical_building' 'accommodation'],meta,-75.0796633,38.3419413,38.341951018800955,-75.07966019918872,,1.114003863698568,Standalone,Meta Only
08f2a149301662aa03d5f5baa76068e3,Redbox,video_and_video_game_rentals,['books_mags_music_and_video' 'rental_kiosks' 'kiosk' 'food' 'retail'],Microsoft,-72.5436689,42.2470793,42.24658351688517,-72.54311724559275,,71.42168423667705,Mall or Nested,Microsoft Only
08f2675dae30396303aa2a5c79717f2f,AmDesign,jewelry_store,['trophy_shop'],Microsoft|meta,-90.505831,41.577655,41.57756056565746,-90.50558832839826,", ",22.75338013582066,Standalone,Both
08f29a1d75adeb6c032b918f7b955b04,STK Photo,professional_services,['event_photography'],meta,-118.2538661,34.0458034,34.0461149176362,-118.25416468385102,,44.23428544437436,Standalone,Meta Only
08f44442a48a2d06031f93035eb8b879,Bayou Sneaux & Snacks,restaurant,['food_stand' 'hot_dog_restaurant'],meta,-91.800429,30.0018419,30.001918799690927,-91.80007649776498,,35.00493294137882,Standalone,Meta Only
08f267184eb350d803674ef99ac0f071,DG Market,retail,,Microsoft,-90.0543,40.2938,40.29362615457664,-90.0543120442454,,19.357700298449544,Standalone,Microsoft Only
08f48e96eba12ad803ada08c43834f2f,Phoenician Concepts,retail,,Microsoft,-112.3594753,33.4324117,33.43520457308708,-112.35868734671642,,319.0448094312848,Standalone,Microsoft Only
08f489bd9a3199090304afd3812cced1,Subway,sandwich_shop,['restaurant' 'fast_food_restaurant'],Microsoft|meta,-97.7132331,31.4254223,31.42558563177075,-97.7134957794616,,30.839344280866012,Standalone,Both
08f2aa8782336ccc032bb55ffd3cc704,Zekaria,restaurant,['fast_food_restaurant' 'bar'],meta,-77.0638069,38.8005066,38.80031044805709,-77.06384457817776,,22.054139861713296,Standalone,Meta Only
08f2b99a60a61af603c2dac5a761bbb5,White Birch Campground,campground,['travel'],Microsoft,-77.0064315795898,43.2709922790527,43.2690637732625,-77.0064315795898,,214.44005987468705,Large Area,Microsoft Only
08f2baba667526dd034a617ff91939ab,Stiles Fuel,propane_supplier,,Microsoft,-71.604473,44.380427,44.38050617373343,-71.60489362897114,,34.568177668604,Large Area,Microsoft Only
08f26caa6c0e12a1035afb141c8c1d62,LiquorLand,liquor_store,['shopping' 'wine_bar'],meta,-97.2754889,32.8931654,32.89304178048194,-97.2754767340567,,13.792717925013054,Standalone,Meta Only
